"language","license","rightsHolder","datasetID","datasetName","taxonID","scientificNameID","scientificName","kingdom","family","taxonRank","nomenclaturalCode"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",257,,"Muscari latifolium Kirk.","Plantae","Asparagaceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",258,"http://ipni.org/urn:lsid:ipni.org:names:539177-1","Ornithogalum divergens Boreau","Plantae","Asparagaceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",259,,"Polygonatum x hybridum Brügger","Plantae","Asparagaceae","hybrid","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",260,"http://ipni.org/urn:lsid:ipni.org:names:540443-1","Ruscus aculeatus L.","Plantae","Asparagaceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",261,,"Scilla siberica Haw.","Plantae","Asparagaceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",262,"http://ipni.org/urn:lsid:ipni.org:names:543694-1","Yucca flaccida Haworth","Plantae","Asparagaceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",263,"http://ipni.org/urn:lsid:ipni.org:names:543705-1:1.2.2.1.1.2","Yucca gloriosa L.","Plantae","Asparagaceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",264,"http://ipni.org/urn:lsid:ipni.org:names:173718-1","Acanthospermum hispidum DC.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",265,"http://ipni.org/urn:lsid:ipni.org:names:173792-1","Achillea ageratum L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",266,,"Achillea cartilaginea Ledeb. ex Reichenb. s.l.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",267,"http://ipni.org/urn:lsid:ipni.org:names:173972-1","Achillea filipendulina Lam.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",268,"http://ipni.org/urn:lsid:ipni.org:names:174141-1:1.2.1.3","Achillea nobilis L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",269,"http://ipni.org/urn:lsid:ipni.org:names:174265-1","Achillea setacea Waldst. & Kit.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",270,,"Acmella spec.","Plantae","Asteraceae","genus","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",271,"http://ipni.org/urn:lsid:ipni.org:names:1188850-2:1.2.2.2.1.1","Acmella oleracea (L.) R.K.Jansen","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",272,"http://ipni.org/urn:lsid:ipni.org:names:175035-1","Adenostyles alliariae (Gouan) A. Kerner","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",273,,"Ageratina altissima (L.) King & Robinson","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",274,"http://ipni.org/urn:lsid:ipni.org:names:175500-1:1.1.2.1.1.4","Ageratum houstonianum Mill.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",275,"http://ipni.org/urn:lsid:ipni.org:names:20008631-1:1.4","Amberboa moschata (L.) DC.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",276,"http://ipni.org/urn:lsid:ipni.org:names:176058-1","Ambrosia artemisiifolia L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",277,"http://ipni.org/urn:lsid:ipni.org:names:109235-3:1.1","Ambrosia psilostachya DC.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",278,"http://ipni.org/urn:lsid:ipni.org:names:176138-1:1.2.1.2","Ambrosia trifida L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",279,"http://ipni.org/urn:lsid:ipni.org:names:176235-1","Amphiachyris dracunculoides (DC.) Nutt.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",280,"http://ipni.org/urn:lsid:ipni.org:names:176301-1","Anacyclus clavatus (Desf.) Pers.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",281,"http://ipni.org/urn:lsid:ipni.org:names:176342-1","Anacyclus radiatus Loisel.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",282,"http://ipni.org/urn:lsid:ipni.org:names:176349-1","Anacyclus valentinus L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",283,,"Anaphalis margaritacea (L.) Benth.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",284,"http://ipni.org/urn:lsid:ipni.org:names:176507-1","Anaphalis triplinervis (Sims.) C.B. Clarke","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",285,"http://ipni.org/urn:lsid:ipni.org:names:177582-1","Anthemis ruthenica Bieb.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",286,"http://ipni.org/urn:lsid:ipni.org:names:178499-1","Arctotheca calendula (L.) Levyns","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",287,"http://ipni.org/urn:lsid:ipni.org:names:306365-2","Artemisia abrotanum L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",288,"http://ipni.org/urn:lsid:ipni.org:names:179162-1","Artemisia afra Jacq.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",289,"http://ipni.org/urn:lsid:ipni.org:names:304416-2","Artemisia annua L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",290,"http://ipni.org/urn:lsid:ipni.org:names:179249-1:1.3","Artemisia austriaca Jacq.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",291,"http://ipni.org/urn:lsid:ipni.org:names:179267-1:1.1.2.1.4.1","Artemisia biennis Willd.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",292,,"Artemisia campestris L. subsp. maritima Arcang.","Plantae","Asteraceae","subspecies","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",293,"http://ipni.org/urn:lsid:ipni.org:names:179433-1:1.2.1.2","Artemisia dracunculus L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",294,"http://ipni.org/urn:lsid:ipni.org:names:179764-1:1.1.2.1.1.1","Artemisia ludoviciana Nutt.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",295,"http://ipni.org/urn:lsid:ipni.org:names:179970-1:1.2.1.2","Artemisia pontica L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",296,"http://ipni.org/urn:lsid:ipni.org:names:179985-1:1.4","Artemisia princeps Pamp.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",297,,"Artemisia scoparia Waldst. & Kit.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",298,,"Artemisia sieversiana Ehrh.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",299,"http://ipni.org/urn:lsid:ipni.org:names:180576-1","Aster ageratoides Turcz.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",300,"http://ipni.org/urn:lsid:ipni.org:names:180609-1:1.2.1.2","Aster amellus L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",301,"http://ipni.org/urn:lsid:ipni.org:names:182635-1","Asteriscus aquaticus (L.) Less.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",302,,"Athanasia trifurcata L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",303,"http://ipni.org/urn:lsid:ipni.org:names:319078-2","Baccharis halimifolia L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",304,"http://ipni.org/urn:lsid:ipni.org:names:50096-3:1.1","Bidens bipinnata L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",305,"http://ipni.org/urn:lsid:ipni.org:names:184825-1","Bidens connata Muhlenb. ex Willd.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",306,,"Bidens frondosa L. var. anomala Porter ex Fernald","Plantae","Asteraceae","variety","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",307,,"Bidens frondosa L. var. frondosa","Plantae","Asteraceae","variety","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",308,"http://ipni.org/urn:lsid:ipni.org:names:32564-2","Bidens pilosa L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",309,"http://ipni.org/urn:lsid:ipni.org:names:185181-1","Bidens radiata Thuill.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",310,"http://ipni.org/urn:lsid:ipni.org:names:185264-1","Bidens subalternans DC.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",311,,"Bidens triplinervia Humb., Bonpl. & Kunth var. macrantha (Wedd.) Sherff","Plantae","Asteraceae","variety","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",312,"http://ipni.org/urn:lsid:ipni.org:names:309058-2","Bidens vulgata E. Greene","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",313,,"Brachycome heterodonta DC.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",314,"http://ipni.org/urn:lsid:ipni.org:names:187819-1","Calendula arvensis L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",315,"http://ipni.org/urn:lsid:ipni.org:names:187894-1","Calendula officinalis L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",316,"http://ipni.org/urn:lsid:ipni.org:names:188023-1","Callistephus chinensis (L.) Nees","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",317,"http://ipni.org/urn:lsid:ipni.org:names:188086-1","Calotis cuneifolia R.Brown","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",318,,"Calotis hispidula F. Muell.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",319,"http://ipni.org/urn:lsid:ipni.org:names:188097-1","Calotis lappulacea Benth.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",320,"http://ipni.org/urn:lsid:ipni.org:names:188363-1:1.2.1.2","Carduus acanthoides L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",321,"http://ipni.org/urn:lsid:ipni.org:names:188681-1","Carduus hamulosus Ehrh.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",322,,"Carduus nutans L. subsp. leiophyllus (Petrovič) Arènes","Plantae","Asteraceae","subspecies","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",323,"http://ipni.org/urn:lsid:ipni.org:names:154064-3:1.1","Carduus pycnocephalus L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",324,"http://ipni.org/urn:lsid:ipni.org:names:189164-1","Carduus vivariensis Jord.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",325,,"Carduus x theriotii Rouy","Plantae","Asteraceae","hybrid","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",326,"http://ipni.org/urn:lsid:ipni.org:names:161986-3:1.1","Carthamus lanatus L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",327,"http://ipni.org/urn:lsid:ipni.org:names:189538-1:1.2.1.3","Carthamus tinctorius L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",328,"http://ipni.org/urn:lsid:ipni.org:names:189609-1:1.2.1.2","Catananche caerulea L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",329,"http://ipni.org/urn:lsid:ipni.org:names:189825-1:1.2.1.3","Centaurea alba L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",330,"http://ipni.org/urn:lsid:ipni.org:names:189843-1","Centaurea algeriensis Coss. & Durieu","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",331,"http://ipni.org/urn:lsid:ipni.org:names:167653-3:1.1","Centaurea aspera L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",332,"http://ipni.org/urn:lsid:ipni.org:names:190024-1","Centaurea benedicta (L.) L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",333,"http://ipni.org/urn:lsid:ipni.org:names:190112-1","Centaurea calocephala Willd.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",334,"http://ipni.org/urn:lsid:ipni.org:names:190370-1:1.4","Centaurea diffusa Lam.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",335,,"Centaurea diluta Ait.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",336,"http://ipni.org/urn:lsid:ipni.org:names:190568-1","Centaurea glaberrima Tausch","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",337,"http://ipni.org/urn:lsid:ipni.org:names:190681-1","Centaurea hyalolepis Boiss.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",338,,"Centaurea macrocephala Willd.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",339,"http://ipni.org/urn:lsid:ipni.org:names:190991-1","Centaurea melitensis L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",340,"http://ipni.org/urn:lsid:ipni.org:names:191103-1:1.1.5.1.1.2","Centaurea nigrescens Willd.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",341,"http://ipni.org/urn:lsid:ipni.org:names:191157-1","Centaurea orientalis L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",342,"http://ipni.org/urn:lsid:ipni.org:names:191193-1","Centaurea paniculata L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",343,"http://ipni.org/urn:lsid:ipni.org:names:191227-1:1.7","Centaurea pectinata L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",344,"http://ipni.org/urn:lsid:ipni.org:names:191259-1:1.2.1.3","Centaurea phrygia L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",345,,"Centaurea solstitialis L. subsp. adamii (Willd.) Nyman","Plantae","Asteraceae","subspecies","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",346,,"Centaurea solstitialis L. subsp. solstitialis","Plantae","Asteraceae","subspecies","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",347,"http://ipni.org/urn:lsid:ipni.org:names:191689-1:1.2.1.3.2.1","Centaurea stoebe L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",348,,"Centaurea x extranea Beck","Plantae","Asteraceae","hybrid","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",349,,"Centaurea x nemenyiana J. Wagner","Plantae","Asteraceae","hybrid","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",350,,"Centaurea x psammogena Gáyer","Plantae","Asteraceae","hybrid","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",351,,"Centipeda minima (L.) A. Braun & Aschers.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",352,"http://ipni.org/urn:lsid:ipni.org:names:192489-1","Chamaemelum nobile (L.) All.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",353,"http://ipni.org/urn:lsid:ipni.org:names:192919-1:1.2.1.2","Chondrilla juncea L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",354,"http://ipni.org/urn:lsid:ipni.org:names:194465-1:1.3","Cicerbita macrophylla (Willd.) Wallr. subsp. macrophylla","Plantae","Asteraceae","subspecies","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",355,,"Cicerbita macrophylla (Willd.) Wallr. subsp. uralensis (Rouy) P.D. Sell","Plantae","Asteraceae","subspecies","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",356,"http://ipni.org/urn:lsid:ipni.org:names:194517-1","Cichorium calvum Schultz-Bip.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",357,,"Cichorium endivia L. subsp. endivia","Plantae","Asteraceae","subspecies","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",358,"http://ipni.org/urn:lsid:ipni.org:names:194540-1:1.2.1.1","Cichorium pumilum Jacq.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",359,"http://ipni.org/urn:lsid:ipni.org:names:195465-1","Cirsium heterophyllum (L.) Hill","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",360,"http://ipni.org/urn:lsid:ipni.org:names:195931-1:1.3.2.1","Cirsium rivulare (Jacq.) All.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",361,,"Cirsium x subalpinum Gaudin","Plantae","Asteraceae","hybrid","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",362,"http://ipni.org/urn:lsid:ipni.org:names:196240-1","Cladanthus mixtus (L.) Chevall.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",363,"http://ipni.org/urn:lsid:ipni.org:names:198070-1:1.2.1.2","Coreopsis lanceolata L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",364,"http://ipni.org/urn:lsid:ipni.org:names:198219-1:1.3.1.1","Coreopsis tinctoria Nutt.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",365,"http://ipni.org/urn:lsid:ipni.org:names:65944-2","Coreopsis verticillata L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",366,"http://ipni.org/urn:lsid:ipni.org:names:103086-3:1.1","Cosmos bipinnatus Cav.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",367,"http://ipni.org/urn:lsid:ipni.org:names:198368-1","Cosmos sulphureus Cav.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",368,"http://ipni.org/urn:lsid:ipni.org:names:198373-1","Cota altissima (L.) J. Gay","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",369,,"Cota austriaca (Jacq.) Schultz-Bip.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",370,"http://ipni.org/urn:lsid:ipni.org:names:198423-1","Cotula anthemoides L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",371,"http://ipni.org/urn:lsid:ipni.org:names:198427-1","Cotula australis (Sieber ex Spreng.) Hook. f.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",372,"http://ipni.org/urn:lsid:ipni.org:names:198443-1","Cotula coronopifolia L.","Plantae","Asteraceae","species","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","","Manual of the Alien Plants of Belgium",373,"http://ipni.org/urn:lsid:ipni.org:names:198595-1:1.2.1.3","Cotula turbinata L.","Plantae","Asteraceae","species","ICBN"
